material_id,cif,formation_energy_per_atom,dir_gap
12152,"# generated using pymatgen
data_AlCuO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.78068104
_cell_length_b   3.78068104
_cell_length_c   3.78068104
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCuO2F
_chemical_formula_sum   'Al1 Cu1 O2 F1'
_cell_volume   54.03935009
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  -0.10756527  0.00000000  0.00000000  1
  Al  Al1  1  0.50344486  0.50000000  0.50000000  1
  F  F2  1  0.48138385  0.00000000  0.50000000  1
  O  O3  1  0.55791536  0.50000000  0.00000000  1
  O  O4  1  0.00828848  0.50000000  0.50000000  1
",0.72,0.0
17188,"# generated using pymatgen
data_HfRhN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16458091
_cell_length_b   4.16458091
_cell_length_c   4.16458091
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfRhN3
_chemical_formula_sum   'Hf1 Rh1 N3'
_cell_volume   72.22938397
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rh  Rh0  1  0.00000000  0.00000000  0.00000000  1
  Hf  Hf1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",1.82,0.0
7122,"# generated using pymatgen
data_CsGeN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.18973173
_cell_length_b   4.18973173
_cell_length_c   4.18973173
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsGeN2O
_chemical_formula_sum   'Cs1 Ge1 N2 O1'
_cell_volume   73.54593044
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.00637608  -0.00000000  -0.00000000  1
  Ge  Ge1  1  0.51936814  0.50000000  0.50000000  1
  N  N2  1  0.50146563  0.00000000  0.50000000  1
  N  N3  1  0.50146563  0.50000000  0.00000000  1
  O  O4  1  -0.01390383  0.50000000  0.50000000  1
",1.98,0.0
5337,"# generated using pymatgen
data_ZrGaNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92831364
_cell_length_b   3.92831364
_cell_length_c   3.92831364
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrGaNOF
_chemical_formula_sum   'Zr1 Ga1 N1 O1 F1'
_cell_volume   60.62035345
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00228385  0.00000000  0.00000000  1
  Ga  Ga1  1  0.50319145  0.50000000  0.50000000  1
  F  F2  1  0.49884652  0.00000000  0.50000000  1
  N  N3  1  0.50149763  0.50000000  0.00000000  1
  O  O4  1  0.00253188  0.50000000  0.50000000  1
",1.14,0.0
16945,"# generated using pymatgen
data_LaPdN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07627993
_cell_length_b   4.07627993
_cell_length_c   4.07627993
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaPdN3
_chemical_formula_sum   'La1 Pd1 N3'
_cell_volume   67.73170387
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.03783529  0.00000000  0.00000000  1
  Pd  Pd1  1  0.53759483  0.50000000  0.50000000  1
  N  N2  1  0.45183674  -0.00000000  0.50000000  1
  N  N3  1  0.45183674  0.50000000  -0.00000000  1
  N  N4  1  0.01386882  0.50000000  0.50000000  1
",1.18,0.0
5001,"# generated using pymatgen
data_SbRuNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09107138
_cell_length_b   4.09107138
_cell_length_c   4.09107138
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbRuNOF
_chemical_formula_sum   'Sb1 Ru1 N1 O1 F1'
_cell_volume   68.47170942
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.00082033  0.00000000  0.00000000  1
  Ru  Ru1  1  0.50336594  0.50000000  0.50000000  1
  F  F2  1  0.49981530  0.00000000  0.50000000  1
  N  N3  1  0.50060163  0.50000000  0.00000000  1
  O  O4  1  0.00437048  0.50000000  0.50000000  1
",1.26,0.0
4722,"# generated using pymatgen
data_BaTiNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.79559543
_cell_length_b   4.79559543
_cell_length_c   4.79559543
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaTiNOF
_chemical_formula_sum   'Ba1 Ti1 N1 O1 F1'
_cell_volume   110.28783511
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00039527  0.00000000  0.00000000  1
  Ba  Ba1  1  0.50489447  0.50000000  0.50000000  1
  F  F2  1  0.49959550  0.00000000  0.50000000  1
  N  N3  1  0.50031526  0.50000000  0.00000000  1
  O  O4  1  0.00466682  0.50000000  0.50000000  1
",2.86,0.0
12754,"# generated using pymatgen
data_MnPtO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.94534570
_cell_length_b   3.94534570
_cell_length_c   3.94534570
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnPtO2F
_chemical_formula_sum   'Mn1 Pt1 O2 F1'
_cell_volume   61.41227524
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.00077911  0.00000000  0.00000000  1
  Mn  Mn1  1  0.50561504  0.50000000  0.50000000  1
  F  F2  1  0.49970817  0.00000000  0.50000000  1
  O  O3  1  0.49946586  0.50000000  0.00000000  1
  O  O4  1  0.00450622  0.50000000  0.50000000  1
",1.24,0.0
18722,"# generated using pymatgen
data_TlPbN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59585676
_cell_length_b   4.59585676
_cell_length_c   4.59585676
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlPbN3
_chemical_formula_sum   'Tl1 Pb1 N3'
_cell_volume   97.07322399
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.00000000  0.00000000  0.00000000  1
  Pb  Pb1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",2.18,0.0
14564,"# generated using pymatgen
data_AlCuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73159583
_cell_length_b   3.73159583
_cell_length_c   3.73159583
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCuO3
_chemical_formula_sum   'Al1 Cu1 O3'
_cell_volume   51.96175321
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00219226  0.00000000  -0.00000000  1
  Cu  Cu1  1  0.50078290  0.50000000  0.50000000  1
  O  O2  1  0.50130619  -0.00000000  0.50000000  1
  O  O3  1  0.50130619  0.50000000  -0.00000000  1
  O  O4  1  0.00092442  0.50000000  0.50000000  1
",1.86,0.0
18330,"# generated using pymatgen
data_LaPtN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43858001
_cell_length_b   4.43858001
_cell_length_c   4.43858001
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaPtN3
_chemical_formula_sum   'La1 Pt1 N3'
_cell_volume   87.44443133
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.00018617  0.00000000  -0.00000000  1
  La  La1  1  0.50656440  0.50000000  0.50000000  1
  N  N2  1  0.49917237  -0.00000000  0.50000000  1
  N  N3  1  0.49917237  0.50000000  -0.00000000  1
  N  N4  1  0.00522126  0.50000000  0.50000000  1
",2.76,0.0
17223,"# generated using pymatgen
data_MgSbN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03586905
_cell_length_b   4.03586905
_cell_length_c   4.03586905
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgSbN3
_chemical_formula_sum   'Mg1 Sb1 N3'
_cell_volume   65.73719962
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1
  Sb  Sb1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",1.8,0.0
9130,"# generated using pymatgen
data_NbVSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.35118700
_cell_length_b   4.35118700
_cell_length_c   4.35118700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbVSO2
_chemical_formula_sum   'Nb1 V1 S1 O2'
_cell_volume   82.38027655
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.00000000  1
  Nb  Nb1  1  0.50000000  0.50000000  0.50000000  1
  S  S2  1  0.50000000  0.00000000  0.50000000  1
  O  O3  1  0.50000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",1.38,0.0
15186,"# generated using pymatgen
data_LiGaO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.59728454
_cell_length_b   3.59728454
_cell_length_c   3.59728454
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiGaO3
_chemical_formula_sum   'Li1 Ga1 O3'
_cell_volume   46.55050255
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.00052355  -0.00000000  0.00000000  1
  Li  Li1  1  0.50536753  0.50000000  0.50000000  1
  O  O2  1  0.49987822  0.00000000  0.50000000  1
  O  O3  1  0.49987822  0.50000000  0.00000000  1
  O  O4  1  0.00446511  0.50000000  0.50000000  1
",1.76,0.0
4763,"# generated using pymatgen
data_TaPdNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03929514
_cell_length_b   4.03929514
_cell_length_c   4.03929514
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaPdNOF
_chemical_formula_sum   'Ta1 Pd1 N1 O1 F1'
_cell_volume   65.90475679
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.00038236  0.00000000  0.00000000  1
  Pd  Pd1  1  0.50488455  0.50000000  0.50000000  1
  F  F2  1  0.49982621  0.00000000  0.50000000  1
  N  N3  1  0.49980908  0.50000000  0.00000000  1
  O  O4  1  0.00491436  0.50000000  0.50000000  1
",1.96,0.0
8001,"# generated using pymatgen
data_MgNiN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.76386695
_cell_length_b   3.76386695
_cell_length_c   3.76386695
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgNiN2O
_chemical_formula_sum   'Mg1 Ni1 N2 O1'
_cell_volume   53.32155303
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.14611380  -0.00000000  -0.00000000  1
  Ni  Ni1  1  0.56955647  0.50000000  0.50000000  1
  N  N2  1  0.48275113  0.00000000  0.50000000  1
  N  N3  1  0.48275113  0.50000000  -0.00000000  1
  O  O4  1  0.04207722  0.50000000  0.50000000  1
",1.64,0.0
994,"# generated using pymatgen
data_CsZnNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41697170
_cell_length_b   4.41697170
_cell_length_c   4.41697170
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsZnNO2
_chemical_formula_sum   'Cs1 Zn1 N1 O2'
_cell_volume   86.17352359
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.00033265  -0.00000000  0.00000000  1
  Cs  Cs1  1  0.50440275  0.50000000  0.50000000  1
  N  N2  1  0.49969762  -0.00000000  0.50000000  1
  O  O3  1  0.50089043  0.50000000  0.00000000  1
  O  O4  1  0.00418160  0.50000000  0.50000000  1
",2.7,0.0
1820,"# generated using pymatgen
data_FeBiNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82352907
_cell_length_b   3.82352907
_cell_length_c   3.82352907
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeBiNO2
_chemical_formula_sum   'Fe1 Bi1 N1 O2'
_cell_volume   55.89760374
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.00230934  0.00000000  -0.00000000  1
  Fe  Fe1  1  0.50301992  0.50000000  0.50000000  1
  N  N2  1  0.50150799  -0.00000000  0.50000000  1
  O  O3  1  0.49989896  0.50000000  0.00000000  1
  O  O4  1  0.00364505  0.50000000  0.50000000  1
",0.78,0.0
18547,"# generated using pymatgen
data_LaSiN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41827734
_cell_length_b   4.41827734
_cell_length_c   4.41827734
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaSiN3
_chemical_formula_sum   'La1 Si1 N3'
_cell_volume   86.24996389
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.24616355  -0.00000000  -0.00000000  1
  La  La1  1  0.59472185  0.50000000  0.50000000  1
  N  N2  1  0.31199304  -0.00000000  0.50000000  1
  N  N3  1  0.31199304  0.50000000  -0.00000000  1
  N  N4  1  0.09790359  0.50000000  0.50000000  1
",2.06,0.0
11676,"# generated using pymatgen
data_CoPbO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43279516
_cell_length_b   4.43279516
_cell_length_c   4.43279516
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoPbO2F
_chemical_formula_sum   'Co1 Pb1 O2 F1'
_cell_volume   87.10297520
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.00035692  0.00000000  0.00000000  1
  Pb  Pb1  1  0.50627250  0.50000000  0.50000000  1
  F  F2  1  0.49962263  0.00000000  0.50000000  1
  O  O3  1  0.49991420  0.50000000  0.00000000  1
  O  O4  1  0.00448604  0.50000000  0.50000000  1
",1.48,0.0
1326,"# generated using pymatgen
data_FeReNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86983898
_cell_length_b   3.86983898
_cell_length_c   3.86983898
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeReNO2
_chemical_formula_sum   'Fe1 Re1 N1 O2'
_cell_volume   57.95336847
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00006431  0.00000000  0.00000000  1
  Re  Re1  1  0.50262857  0.50000000  0.50000000  1
  N  N2  1  0.50278943  0.00000000  0.50000000  1
  O  O3  1  0.50210235  0.50000000  0.00000000  1
  O  O4  1  0.00267366  0.50000000  0.50000000  1
",0.82,0.0
